user_id,speed,conversion,device_type,device_age,region,query_complexity,results_count
974155,1.855605153227482,0,android,new,tashkent,5,45
782442,2.6072316852871174,0,android,old,samarkand,3,60
559551,0.8885947629217557,1,android,new,tashkent,1,29
637579,2.085046851881247,0,android,old,samarkand,4,17
172516,2.3241480925901246,0,android,new,samarkand,5,72
400109,1.0357383233437585,0,android,new,tashkent,3,23
279862,2.0940710312342437,0,ios,old,tashkent,2,71
690652,1.504192296958821,0,android,new,tashkent,2,41
797633,3.7433913581695677,0,android,old,bukhara,4,78
441741,2.6388147459107816,1,ios,old,samarkand,1,67
890422,0.9244773705411038,0,android,new,tashkent,2,17
499315,2.2867034875086407,0,android,old,bukhara,5,12
819339,1.689091149383882,0,ios,new,bukhara,2,55
466911,2.1847884797155666,0,ios,old,tashkent,5,65
843783,2.5300737452113626,0,android,old,bukhara,2,35
216949,2.7918917759004747,0,android,new,samarkand,4,86
454735,1.074445109304499,0,ios,old,samarkand,1,8
271983,2.601164586219916,0,android,new,bukhara,5,71
430276,3.850994521831027,0,android,old,bukhara,5,85
557066,2.2321862790092433,0,android,old,bukhara,4,15
388348,0.3335886692652206,1,ios,new,samarkand,1,5
737772,2.124215066982683,0,ios,new,bukhara,3,69
467768,2.675814366203081,0,android,new,samarkand,4,69
169755,0.8394562075696603,1,ios,old,tashkent,3,5
296866,1.7456960382479974,0,ios,old,tashkent,4,43
487857,2.336899518923104,1,android,new,tashkent,5,62
305955,3.3039431282219596,0,android,old,samarkand,3,81
950561,1.249349536005276,0,android,new,samarkand,2,43
508331,2.6213978970766676,0,android,old,bukhara,3,30
829438,2.535553433544752,1,ios,new,samarkand,5,93
281373,0.903076965613835,1,ios,new,bukhara,3,16
871070,0.7593608737806676,0,ios,new,samarkand,1,26
874347,1.7331176427714037,0,android,new,tashkent,3,57
469663,2.9163166527643005,0,android,old,samarkand,1,74
613606,1.0235798224228523,0,ios,new,tashkent,3,36
927693,3.0193257805618843,0,android,new,bukhara,3,94
45963,1.2349940384261067,0,android,new,tashkent,2,32
852558,2.204011188647001,0,android,old,samarkand,3,26
879212,2.951006867907176,0,ios,old,bukhara,2,72
200317,1.6605227074704318,0,android,new,tashkent,5,50
29324,2.5331859476891383,0,android,new,samarkand,2,88
160286,1.9814657932452566,0,ios,new,samarkand,2,71
781001,2.9231514836578794,0,android,old,samarkand,1,67
290819,2.7221802902777976,0,android,old,samarkand,1,78
68272,1.5592569169192376,0,android,new,samarkand,1,32
174009,3.082932696342346,0,android,old,bukhara,2,64
897860,3.4131883399833103,0,android,old,bukhara,5,66
697377,1.6535772417270134,0,android,new,samarkand,4,46
51882,2.178220609034126,0,android,new,tashkent,1,94
723952,2.9704696119437517,0,ios,old,samarkand,1,80
392546,1.1765508995261666,0,ios,new,tashkent,2,57
884031,1.5938834087994287,0,android,new,bukhara,2,18
196669,3.0424219875210907,0,android,old,bukhara,2,63
481921,2.5160691365500876,0,ios,new,samarkand,5,97
47665,1.7664243748370814,1,ios,new,tashkent,1,80
468028,1.529043989877031,0,ios,old,samarkand,2,42
177701,1.877172519929061,0,android,old,tashkent,2,8
268551,1.8273525888343698,0,ios,old,bukhara,2,11
230903,1.7771241840148377,0,android,new,tashkent,3,33
121754,2.57835366282779,0,android,old,bukhara,4,30
898565,2.6864911054394596,1,android,new,bukhara,3,88
515354,2.581784695720064,0,android,new,bukhara,3,62
861093,2.5096667589094617,1,ios,new,bukhara,3,89
426270,2.1075778072548186,0,ios,new,bukhara,5,54
637917,1.1633449248118315,0,android,new,samarkand,1,28
608625,1.623571683827819,0,android,old,tashkent,4,7
623533,1.6976119713136264,0,ios,new,tashkent,1,78
904311,1.84317487963288,0,android,new,bukhara,5,10
177120,2.64778770842614,0,ios,old,bukhara,5,39
755582,1.508540551225081,0,android,new,bukhara,1,36
245389,2.039189023943763,0,ios,old,samarkand,1,53
322655,2.713402089461274,0,ios,old,bukhara,5,59
159160,2.5132957324947713,0,android,new,bukhara,3,69
290148,3.443201117388413,0,android,old,samarkand,5,96
751099,1.125092724607244,0,android,new,tashkent,1,38
878452,1.1282649288069895,1,ios,new,bukhara,1,25
483423,1.967426235170174,0,ios,old,tashkent,1,49
706115,2.146553076909227,0,android,old,bukhara,4,24
375506,2.2619000347360183,0,ios,old,bukhara,5,14
831816,1.5950498432991032,0,ios,old,bukhara,4,13
203327,2.2284631269981774,0,android,new,tashkent,4,61
347484,1.387422605881221,0,ios,new,tashkent,1,70
713368,1.595731754315351,1,ios,new,bukhara,4,55
867180,1.860572582160494,1,ios,new,tashkent,4,81
591355,2.0915365049377725,0,ios,old,bukhara,5,14
541371,1.9936825106276819,0,ios,old,bukhara,3,28
423538,1.6783087221892679,0,ios,old,samarkand,1,51
335602,2.354300605399457,1,android,old,tashkent,2,63
227850,2.70152494881236,0,ios,old,bukhara,1,70
390250,2.1310539470356757,0,android,old,tashkent,4,32
170597,2.4027999267142572,0,ios,old,bukhara,3,28
87334,1.2736525090892699,0,ios,old,samarkand,1,20
728629,2.806686203301621,1,ios,new,bukhara,3,97
799869,1.8296985886430912,0,android,new,tashkent,1,95
185742,2.891741912847174,0,ios,new,bukhara,4,88
747540,2.978918138267193,0,android,old,tashkent,1,96
377066,3.147281282340376,0,ios,old,bukhara,1,96
447806,1.7058648300325912,0,android,new,bukhara,2,16
358254,2.1740358785883953,0,ios,old,samarkand,1,73
267568,3.1240997571778895,0,ios,old,bukhara,5,53
241228,1.6430672630946417,0,ios,new,tashkent,3,79
253009,1.4016872982342954,0,android,new,tashkent,2,44
605266,1.6296047340786513,0,ios,old,tashkent,2,41
491163,2.9328380888688814,0,android,new,bukhara,5,53
722955,2.180588307728892,0,android,old,samarkand,1,53
73950,2.2989819748660834,0,android,old,samarkand,1,55
215624,2.8824731967193817,0,android,old,tashkent,5,82
136286,2.633516438130573,0,android,new,bukhara,1,71
667439,2.3814058502928335,0,android,old,tashkent,2,57
173067,0.844150960693317,0,android,new,tashkent,1,21
769685,2.0010851879108826,1,ios,old,bukhara,1,40
650739,2.2256049294425315,0,android,new,bukhara,2,83
289030,0.9243526731145726,0,ios,old,samarkand,3,7
523877,3.15307510584153,0,android,old,tashkent,1,95
909771,2.6033851354172346,0,ios,old,bukhara,3,59
526691,2.8891652444860334,0,ios,old,samarkand,5,70
614244,2.2851596633514255,1,ios,new,samarkand,1,82
67887,1.2513149457228254,0,android,new,bukhara,2,23
942673,3.1027185385385376,0,ios,old,bukhara,2,72
728852,2.0094956573841105,0,ios,new,bukhara,2,55
857305,1.7012629812846745,0,ios,new,tashkent,5,53
900259,2.4606722653186694,1,android,old,samarkand,3,44
304889,1.850179786565902,0,android,old,samarkand,2,7
591975,1.4568184004040439,0,ios,new,samarkand,4,46
818356,2.2379800861557966,0,android,new,samarkand,3,73
181532,2.167828746156828,0,ios,new,bukhara,1,78
993721,2.625894107960091,0,android,new,samarkand,5,63
364104,0.9298620811233019,0,ios,new,tashkent,4,27
442407,1.2994415472642245,0,android,old,tashkent,4,5
698694,0.6297932810095888,1,ios,new,samarkand,4,8
618540,0.9574509425055329,0,ios,new,bukhara,2,18
693447,2.3190448308505354,0,android,new,bukhara,1,80
322880,0.044925265237503176,0,ios,new,tashkent,1,16
270407,3.0234685251604736,1,android,new,samarkand,3,90
665424,1.0780382329084444,0,android,new,tashkent,2,42
146152,1.8011063335961628,0,android,old,tashkent,3,13
625884,2.251250898233482,0,ios,old,bukhara,5,30
167172,1.2463923193517823,0,ios,old,tashkent,2,24
894470,2.6500595208898723,0,ios,old,tashkent,1,92
18654,2.6571910065085653,0,android,old,tashkent,3,74
903384,2.865313864021357,0,ios,old,bukhara,4,63
475656,0.9461276252767432,0,android,new,tashkent,1,37
645885,3.001661968122451,0,ios,old,bukhara,5,60
469151,1.6064227261526214,1,ios,new,samarkand,3,49
429283,1.0626194664122042,1,ios,new,tashkent,5,32
337328,1.5720688678487693,0,ios,new,tashkent,4,80
972144,2.4153731679191752,0,android,old,tashkent,2,63
756998,3.129864696545603,0,android,old,tashkent,5,87
298423,2.3676165245842533,0,android,new,tashkent,1,99
194176,2.2663579164173964,0,ios,old,bukhara,3,15
699987,2.433831565688472,0,android,old,samarkand,5,49
276326,1.2071054182806742,0,ios,old,tashkent,4,19
737376,2.1337638652940245,0,android,old,samarkand,3,27
207148,2.302719574960277,0,ios,new,tashkent,5,88
952651,1.6878198117850802,0,ios,new,tashkent,1,72
864546,2.4341494885987354,0,android,new,bukhara,1,89
220307,1.9851103519519349,0,ios,old,tashkent,4,41
49625,3.669659237206922,0,android,old,samarkand,4,98
78496,0.8006855688666196,0,android,new,samarkand,2,16
985465,2.0648000236745263,0,ios,new,bukhara,5,72
975019,2.3735089443534907,0,ios,old,bukhara,3,53
20859,2.8142508208600114,0,ios,old,tashkent,4,78
161189,1.8174928662898782,0,android,old,tashkent,3,36
424665,1.5622572092373146,0,ios,new,bukhara,2,34
79604,1.2589796577353534,0,android,new,bukhara,3,8
320492,0.5136179677495861,0,ios,new,samarkand,1,24
851200,2.5185530108934215,1,android,new,tashkent,5,78
688429,3.104826336620848,0,android,old,bukhara,2,63
534736,2.5462023569412318,0,android,old,samarkand,2,59
206411,2.9473706248160743,0,android,old,samarkand,5,67
196933,2.142082225352519,1,android,old,samarkand,3,37
802184,1.8983094685094672,0,ios,old,tashkent,5,49
628417,1.115967135209135,0,ios,new,bukhara,2,30
544601,3.8019890814515396,0,android,old,samarkand,3,98
635052,2.7128717730470573,0,android,new,samarkand,2,78
596945,2.667118487509884,0,android,old,tashkent,4,53
518038,1.312440406048289,0,ios,new,tashkent,3,44
172614,2.0352958200962736,0,ios,old,tashkent,5,33
480284,0.36534816891458716,0,ios,new,tashkent,2,9
427235,0.9361172193494853,0,ios,new,tashkent,5,16
563448,3.209833442671151,0,android,old,bukhara,5,65
403198,2.6751752876865864,0,android,new,bukhara,4,72
88632,1.4802869420255618,0,android,new,tashkent,1,50
388370,0.6487598870906599,0,ios,new,bukhara,1,17
933819,2.622823029234555,0,android,new,bukhara,2,71
182014,1.6454012418064112,0,android,old,tashkent,2,28
775486,1.3756093288781033,0,android,new,tashkent,3,29
716282,1.530523194475617,0,ios,new,samarkand,2,53
560112,3.6425258486410854,0,android,old,bukhara,4,77
956745,2.1699894639452078,1,android,old,tashkent,5,31
962709,0.793263258990709,0,android,new,tashkent,3,8
642334,2.5918256234783916,0,ios,old,bukhara,3,69
913803,1.0079463725189304,0,ios,new,samarkand,3,27
908149,2.2597209116397217,0,ios,old,samarkand,3,67
988717,3.201831335239108,0,ios,old,bukhara,2,63
380119,2.211586854310573,0,android,old,bukhara,2,35
849152,0.8792984406458305,0,ios,new,bukhara,3,16
765620,1.409342804958972,0,android,new,tashkent,4,26
322245,2.3396713791798778,0,android,old,bukhara,4,28
317926,2.752001375769748,0,ios,old,samarkand,2,83
409894,0.8946957137878988,0,android,new,samarkand,2,30
119152,1.917085207294745,0,android,new,bukhara,3,26
482269,1.5904046409871795,0,ios,new,bukhara,3,32
851867,1.0009823978495196,0,ios,old,tashkent,3,10
392807,0.9136554130165155,0,android,new,tashkent,2,31
927185,1.5346832674558486,0,ios,old,bukhara,1,28
962960,2.101801162114431,0,android,old,samarkand,4,19
524854,2.059663263055573,0,ios,new,samarkand,4,85
514284,1.0013864875066067,0,ios,new,samarkand,3,11
630997,2.8296072417732288,0,ios,new,bukhara,4,92
681378,1.7583395085714024,0,android,old,tashkent,4,28
990719,1.4896134322837036,1,ios,new,samarkand,5,28
40852,1.8375145463669114,0,ios,old,tashkent,3,38
639067,3.3057608167697623,0,android,old,tashkent,4,77
838761,1.2257426790879802,0,android,new,samarkand,4,20
859391,2.7386936233631745,0,android,old,bukhara,2,53
720071,3.078438704762352,0,ios,old,tashkent,4,86
703534,3.3801433949882553,0,android,old,bukhara,3,86
522635,1.79426777786598,0,ios,old,tashkent,2,60
656424,1.7256431613802197,0,android,new,tashkent,3,41
725954,2.0780162353039966,0,android,old,bukhara,5,9
460841,1.2627360241472876,0,ios,new,bukhara,3,25
782461,1.4890375620606735,0,ios,new,samarkand,2,58
588878,2.841340779575601,0,android,new,samarkand,2,98
431142,1.2716222509104178,0,ios,new,tashkent,5,55
820193,2.035909068270746,0,android,old,samarkand,4,25
429224,3.6539494725310537,0,android,old,tashkent,5,94
253223,2.7702165901838307,0,android,new,samarkand,4,81
209755,1.7719555602278645,0,ios,old,bukhara,5,6
840242,2.267831067246585,1,ios,new,bukhara,2,65
498632,2.741289816004118,0,android,old,bukhara,1,46
778563,2.8960465820308494,0,android,old,tashkent,5,83
284933,0.5313259342074076,0,ios,new,tashkent,4,14
475315,1.1247187553975893,0,android,new,samarkand,2,21
792456,1.747394770959463,0,ios,new,tashkent,3,68
920676,0.5775668836650325,1,ios,new,tashkent,2,28
45259,1.9218550407076527,0,android,new,bukhara,2,36
942437,1.3621619268554692,0,ios,old,tashkent,3,20
31706,2.40733544467583,0,android,old,tashkent,5,30
355485,3.3509353649592954,0,android,old,tashkent,3,90
316241,2.7068228294388437,0,ios,old,tashkent,2,90
177662,1.69137878477083,0,android,new,samarkand,3,38
585959,2.558922429777148,0,ios,new,tashkent,5,99
977595,2.2533258019731117,0,android,new,tashkent,4,63
617295,2.477900572360791,0,android,new,samarkand,3,84
823952,2.178271033422383,0,android,old,samarkand,1,43
269307,2.1508087672514042,1,ios,old,bukhara,5,44
81267,0.17234080028516852,0,ios,new,tashkent,2,8
989438,3.035894477384149,0,ios,old,samarkand,3,99
263306,1.347644466106418,0,android,new,samarkand,5,13
19150,2.6852477318433623,0,android,new,tashkent,5,93
22822,2.079722629315565,0,ios,old,tashkent,4,64
459062,3.0862388654471404,0,android,old,tashkent,2,97
745308,2.9099261585814062,0,android,old,tashkent,4,83
294156,1.0898098479880427,0,ios,old,bukhara,2,16
654704,3.036951668006156,0,android,old,samarkand,4,76
259473,2.8321574715518607,0,ios,old,bukhara,3,62
931143,2.2656798517019894,0,ios,new,tashkent,4,98
894397,1.8554780044704735,0,android,old,bukhara,5,7
172553,1.479584136414395,0,android,new,tashkent,2,57
246107,2.3703475123132067,0,ios,new,tashkent,4,80
876169,0.7885157849279015,0,ios,new,tashkent,3,27
120018,3.570929965664127,0,android,old,samarkand,4,97
800516,1.042929073790031,0,ios,new,bukhara,2,10
969543,1.8385919788976623,0,ios,old,samarkand,3,32
933779,3.1335726748933723,0,android,old,samarkand,5,58
124992,2.2561537330675754,0,android,old,tashkent,4,39
267472,0.7300238952457684,0,ios,new,tashkent,1,24
864663,3.140732799569923,0,ios,old,bukhara,2,84
596837,2.5474335076620163,0,android,new,bukhara,1,84
31344,2.1539660302827186,0,ios,new,tashkent,2,89
569399,2.3192204903866815,0,ios,old,bukhara,4,31
271142,1.653084598356383,0,android,new,tashkent,4,54
735460,2.153176139718987,0,android,new,bukhara,4,62
322621,2.5636170326391885,1,android,old,samarkand,3,55
671328,1.4907394582909292,0,ios,old,tashkent,5,27
835490,2.3775370438685393,0,ios,old,bukhara,4,59
308437,2.0359988141096403,0,android,old,tashkent,4,33
644440,0.5591260500796464,0,ios,new,tashkent,2,9
624766,2.477162074558042,0,ios,old,tashkent,2,98
791558,1.114782742412628,0,ios,new,samarkand,5,29
148577,2.17403310614629,0,ios,old,tashkent,3,75
37110,1.8817940962319475,0,ios,new,samarkand,5,67
394020,1.9717860402879148,0,ios,new,tashkent,1,97
548913,1.6788916154730311,0,android,old,tashkent,3,38
773280,1.8462935877631832,1,ios,old,samarkand,5,19
235640,0.9535598513015353,0,ios,old,tashkent,2,9
42089,3.104700763746545,1,ios,old,samarkand,5,90
341471,0.8388382794282467,1,ios,new,tashkent,3,19
878820,2.2425779883586316,0,android,new,samarkand,2,72
299378,2.2525483213931126,0,ios,old,samarkand,2,59
659028,3.9898832480099284,0,android,old,bukhara,3,90
146369,2.8163563427833473,0,ios,old,bukhara,2,76
540212,2.215000500041279,0,ios,new,tashkent,2,89
227154,1.600087400987894,0,ios,old,samarkand,3,21
923805,1.0436757375463341,0,ios,new,samarkand,1,37
931811,3.0145058206449513,0,android,old,samarkand,5,77
769613,1.7058189575948972,0,android,old,samarkand,1,25
795347,1.4585142188124958,0,android,old,bukhara,2,8
772842,2.0671455448962512,0,ios,new,bukhara,5,57
270297,2.0740978888557855,0,android,new,samarkand,5,60
111412,1.428677754298806,0,android,new,tashkent,4,27
561426,2.316293672360516,0,ios,new,bukhara,1,82
696112,2.6296926912974254,0,ios,old,samarkand,3,60
384676,2.0454336496704584,0,android,new,samarkand,3,58
415299,3.3346687956297236,0,android,old,samarkand,5,68
745162,1.3120599057386009,0,android,old,tashkent,3,15
65687,1.1516615024989028,0,android,new,samarkand,1,20
497791,3.0442748585776744,0,android,old,tashkent,3,77
465850,2.286978075807972,0,ios,new,bukhara,2,96
950144,2.5538850247982006,0,android,new,samarkand,4,75
92538,0.37573476145438195,0,ios,new,samarkand,2,17
320892,2.2070211048912127,0,android,new,bukhara,5,55
171673,0.7383083101515432,1,ios,new,tashkent,5,8
822386,1.4447535792782091,0,android,new,bukhara,2,21
721713,2.748938154858217,0,ios,old,tashkent,5,78
718071,1.9077891185654328,0,android,old,tashkent,1,20
242244,1.3408337076143657,0,android,new,samarkand,2,44
650135,2.0512874734971587,0,android,new,tashkent,2,73
427753,2.0641840201110933,0,ios,old,tashkent,2,50
761666,0.7696868049760551,0,ios,new,tashkent,2,30
43191,2.4825060080251227,0,ios,old,samarkand,1,80
504487,2.680614406926539,0,android,old,bukhara,5,53
873647,2.500240904317958,0,ios,new,bukhara,3,85
552867,1.3726157234357266,0,ios,new,tashkent,1,69
48475,2.930545622984316,0,ios,new,bukhara,3,90
144992,1.5796928242771822,0,android,new,bukhara,1,40
637295,1.459269930931355,0,android,new,samarkand,2,43
737472,2.470788249634347,0,ios,old,samarkand,4,58
632209,1.6265855151235897,0,android,new,samarkand,2,46
469468,0.8779436550151478,0,ios,new,bukhara,4,20
397894,2.8138030965069345,0,android,old,samarkand,5,58
48281,1.7159372596635685,0,android,old,samarkand,2,13
456088,2.728329567081771,1,ios,old,tashkent,1,99
924140,2.3008159281349703,1,ios,new,samarkand,1,98
831419,2.306387802964273,0,ios,old,samarkand,3,47
116576,1.8389689839075811,0,android,old,samarkand,2,27
786878,2.3441958239316216,0,ios,old,samarkand,5,35
390878,0.9702133835709027,0,ios,old,tashkent,2,7
117789,2.4099313563487357,1,ios,new,tashkent,2,99
289652,2.2691528265261782,0,android,old,bukhara,3,8
187606,2.026132564055218,1,ios,old,samarkand,4,55
434914,1.2146629709590266,0,android,new,samarkand,5,9
316057,1.594605663057013,1,ios,old,samarkand,1,25
550521,1.5076792388264508,0,android,old,samarkand,3,5
269154,1.8527865217479258,0,ios,old,bukhara,1,37
874166,1.0618502084697088,0,android,new,samarkand,1,5
302540,2.6911801805953344,0,android,new,bukhara,4,84
917771,1.5604720819503735,0,ios,new,bukhara,2,28
180000,0.7406873959760745,0,ios,old,tashkent,1,18
467096,1.839601277693152,1,android,new,samarkand,2,53
786614,2.202455425012126,1,android,new,tashkent,5,74
61987,3.257843979835158,0,android,old,tashkent,2,98
467927,2.4384423192083715,0,ios,new,tashkent,5,96
96950,2.7816556640053203,1,android,old,tashkent,1,56
895730,2.752562465246751,0,android,old,samarkand,2,56
354659,3.1838503187930054,0,android,old,bukhara,4,68
33455,1.9504447429146858,0,android,old,samarkand,2,28
670121,1.840137539010557,0,ios,new,tashkent,1,88
381803,0.23461048968978193,1,android,new,tashkent,2,14
932321,3.21403048703504,0,ios,old,bukhara,2,88
744898,3.83656181857369,0,android,old,bukhara,2,96
435370,0.5931927559911856,1,android,new,tashkent,1,15
959662,2.8305812428459305,0,android,old,samarkand,2,69
246302,1.9262434241399813,1,android,old,samarkand,2,16
446630,1.2427358583662695,0,android,new,samarkand,5,9
473702,1.6058102843696753,0,android,old,bukhara,2,17
720819,1.925170597067027,0,android,new,tashkent,2,73
96697,1.4942811348768434,0,ios,new,bukhara,3,40
492606,3.0677686451583224,1,android,old,bukhara,2,61
818823,3.3696455941084515,0,android,old,tashkent,4,84
811308,0.8819407717262291,0,ios,new,samarkand,1,41
701147,2.755463939483569,1,ios,old,samarkand,4,49
84503,3.0929528029603053,0,android,old,bukhara,2,63
820507,2.732742084976368,0,ios,old,tashkent,4,86
782759,2.4251067358076646,0,ios,new,bukhara,1,77
146833,3.080472073420834,0,ios,old,bukhara,1,87
507932,2.7861384019606774,0,android,new,bukhara,4,75
138244,1.8381961958169173,0,ios,new,tashkent,4,76
567133,2.7859387627949275,0,android,old,tashkent,1,85
603047,1.9439250655494207,0,android,new,bukhara,4,32
861622,1.3532676167133888,0,ios,old,samarkand,1,19
88671,2.7030777586604913,0,android,new,bukhara,3,76
415578,1.6488753467661914,0,ios,old,tashkent,3,26
39704,1.050400039167505,0,ios,new,tashkent,2,53
754465,1.5577470011069048,0,android,new,bukhara,2,21
986395,1.99096492104443,0,android,old,tashkent,1,50
214341,2.06132156770793,1,ios,new,bukhara,1,71
72176,2.1280479791352462,0,android,old,samarkand,3,18
496304,0.5850529032273432,0,ios,new,samarkand,1,20
311624,3.2099351717185227,0,ios,old,samarkand,4,80
707059,1.4538319619088156,0,android,new,samarkand,2,37
439711,2.189900720673526,0,ios,old,tashkent,5,46
235623,1.7260525233778863,0,android,new,tashkent,4,59
239587,2.546597675356135,0,android,new,samarkand,5,66
320275,3.2836607550437718,1,android,old,bukhara,2,76
763577,2.520195040417085,0,android,new,samarkand,1,88
93788,2.6332861181718394,0,android,old,samarkand,4,53
690737,2.5683517027933775,0,ios,old,bukhara,2,69
749295,1.558356696403409,0,ios,new,tashkent,1,81
418907,0.32658561395989594,0,ios,new,samarkand,3,23
144502,1.9313121453439235,0,ios,old,samarkand,2,42
994408,1.755268439364223,0,android,old,samarkand,3,8
246769,1.7804860216413478,1,ios,old,tashkent,3,44
765760,2.5888403030736953,0,android,old,tashkent,4,59
469204,0.9391546397862899,0,android,new,tashkent,2,10
482942,0.8768593846491609,0,android,new,samarkand,3,5
259492,0.535686665119976,0,ios,new,tashkent,3,12
71130,1.0462470003331537,0,ios,new,tashkent,4,28
754720,1.6385905505408702,0,ios,new,tashkent,3,63
133278,1.9973323090090531,1,ios,old,tashkent,1,84
603577,3.374731160737132,0,android,old,bukhara,1,94
318003,2.29116670686192,0,ios,old,bukhara,3,22
351329,2.3331854542991395,0,android,old,samarkand,1,49
508689,0.8115948125193768,1,ios,new,samarkand,3,16
121676,3.009942490108704,0,android,new,bukhara,3,95
943180,2.4376787004326577,0,android,old,tashkent,2,56
609058,2.4593266848337505,1,android,new,samarkand,4,67
499130,1.9661094678625342,0,ios,new,bukhara,1,65
201457,0.6804554816208552,0,ios,new,bukhara,2,15
292927,2.055966805483943,0,ios,new,samarkand,2,96
643394,2.761692229348979,0,ios,old,samarkand,3,73
542880,2.8340299326775185,0,ios,old,samarkand,1,97
656975,2.089524734145568,0,ios,new,bukhara,2,59
923663,2.662685995971862,1,android,old,tashkent,4,58
55067,1.4363006092377515,0,android,new,tashkent,1,54
945121,1.824292197906619,0,ios,new,bukhara,1,66
246561,1.8249772154177912,0,ios,new,bukhara,5,5
403541,1.3696393975147012,0,ios,old,tashkent,1,29
289642,1.3460148423600278,0,android,new,samarkand,4,25
308338,2.274701590812372,0,ios,old,bukhara,5,32
111825,2.454948228078891,0,android,new,bukhara,5,68
406488,2.5030199858946207,0,android,new,bukhara,5,70
716578,2.932721476946045,0,ios,old,tashkent,4,91
23759,1.1360026991843226,0,ios,new,samarkand,5,19
389121,1.486067902868098,0,android,new,samarkand,1,36
815715,3.4775550307945213,0,ios,old,bukhara,5,97
729446,2.713474814406183,0,ios,old,samarkand,3,86
626068,1.599415196646834,0,android,new,tashkent,1,67
642662,2.4409080153114218,1,ios,new,bukhara,5,81
955589,1.2404088449921766,0,android,new,tashkent,3,29
252603,1.7830996163363904,1,android,old,tashkent,3,53
237258,2.924222740795188,0,ios,old,tashkent,4,95
667488,1.8964038940770378,0,ios,new,bukhara,4,51
362903,1.9010031806455536,0,android,new,tashkent,2,66
280099,1.4124312286434688,0,ios,old,samarkand,1,9
849820,3.691955938035112,0,android,old,tashkent,4,92
754789,1.4619335284403954,0,ios,new,samarkand,5,27
183653,1.2036657985365062,0,android,new,tashkent,2,52
160562,2.527939945059308,0,ios,old,tashkent,2,85
353658,1.4830867661999316,0,ios,old,tashkent,1,21
578569,2.5039793114587834,0,android,new,bukhara,1,83
637432,0.7516735507823058,0,android,new,samarkand,2,5
44108,2.078715665459965,0,ios,old,samarkand,2,51
464556,3.3134318547617525,0,ios,old,bukhara,5,67
339605,1.5319744433257771,0,ios,old,tashkent,2,34
711133,2.6589829577261073,0,ios,old,bukhara,4,40
680728,0.8476492618665359,1,ios,new,tashkent,1,39
448706,1.6220073752305797,0,ios,new,tashkent,2,94
746848,2.127589250880935,0,android,new,samarkand,1,79
721979,1.1953987734812006,0,android,old,tashkent,2,6
699101,1.3925722487642598,0,android,new,bukhara,1,24
878982,1.962823970543017,0,ios,old,bukhara,1,48
555132,1.436308708535303,0,ios,old,tashkent,1,29
502184,3.4061171875918417,0,ios,old,bukhara,1,89
223275,1.779929460455707,0,ios,old,tashkent,2,68
796488,1.460986688977523,0,ios,new,tashkent,3,50
454476,1.4136765000672928,1,ios,new,samarkand,1,59
340655,2.611636004545246,0,ios,old,tashkent,2,79
515512,3.6233811625982604,0,android,old,bukhara,5,95
664708,0.8121661436086443,1,ios,new,tashkent,1,58
608619,1.512220559083213,0,ios,old,tashkent,2,27
958132,1.8734678931395203,1,ios,new,samarkand,5,43
986578,1.5401411685466933,0,android,new,samarkand,1,51
178262,1.5499383979802142,0,ios,old,tashkent,4,13
683770,1.4626168486981004,0,android,new,samarkand,5,25
354927,2.370510355722149,0,ios,old,tashkent,4,74
47308,2.862460569197266,0,android,old,samarkand,2,89
603315,2.955748606941601,0,android,new,bukhara,1,95
887111,1.5802889692618096,1,android,new,bukhara,4,23
397070,1.3583695197817385,0,ios,new,bukhara,3,36
969310,1.7340556775849802,0,ios,new,bukhara,4,27
12223,2.5084101069703792,0,ios,old,tashkent,3,71
196932,1.9234884539043262,1,android,old,bukhara,2,33
383766,1.1557803328406393,1,ios,old,tashkent,4,14
563442,1.8575154968675296,0,android,new,tashkent,4,56
659431,1.00927831228404,0,ios,old,tashkent,1,47
882469,2.2964612326995058,0,android,old,samarkand,2,62
243731,1.4069421580853698,0,ios,new,tashkent,5,52
544546,3.2039387657516127,0,android,old,tashkent,4,84
14044,3.3405618864070945,1,android,old,tashkent,2,98
26141,3.3475474206057942,0,android,new,bukhara,4,96
23964,2.6176610837760643,0,android,new,samarkand,2,94
69634,3.1478491431065834,0,android,new,bukhara,3,97
850027,1.527788531508636,0,android,new,tashkent,3,50
551493,2.9973176626288183,0,android,old,bukhara,1,67
512350,1.9008665954287665,0,android,new,samarkand,2,80
656930,2.767875372342204,0,android,old,tashkent,5,68
769620,0.07915988796025997,0,ios,new,tashkent,3,10
112238,2.4599755959076464,0,android,old,tashkent,2,66
466935,1.2162858437272537,0,ios,new,tashkent,4,27
176259,2.0859145929304534,0,android,old,tashkent,3,35
138139,2.037294576252961,0,android,new,samarkand,5,55
649033,2.4721947169522664,0,android,old,tashkent,1,31
129957,2.280753524528306,0,android,new,samarkand,5,73
460010,2.2076070990902372,0,android,old,bukhara,4,18
996009,1.6188477129459375,0,android,new,tashkent,3,55
11929,1.3591121733063976,0,android,new,samarkand,5,8
678403,2.4153400862302887,0,ios,new,tashkent,4,97
552829,2.36424839379447,0,android,new,tashkent,3,91
488464,2.4657391343860886,0,android,old,samarkand,3,33
401583,0.9561375323891428,0,ios,old,tashkent,1,16
762828,1.7973657838486055,0,android,new,samarkand,3,51
534484,2.5158620791558763,0,android,new,bukhara,5,53
